"","date","true_value","ar","pred_lstm_custom","pred_mean","year"
"1",2012-01-15,0.312953914569706,0.395841857620546,-0.15496252477169,-0.15496252477169,2012
"2",2012-02-15,0.346752766213568,0.329584471847164,-0.0646170824766159,-0.0646170824766159,2012
"3",2012-03-15,0.440285173058146,0.407010319065833,-0.0547909997403621,-0.0547909997403621,2012
"4",2012-04-15,0.357017809969014,0.344217022151362,-0.361634731292725,-0.361634731292725,2012
"5",2012-05-15,0.396275307905275,0.378411817265215,-0.28360778093338,-0.28360778093338,2012
"6",2012-06-15,0.493677707576067,0.472733734845987,-0.0779771879315377,-0.0779771879315377,2012
"7",2012-07-15,0.442707841314007,0.390171047560211,-0.243027180433273,-0.243027180433273,2012
"8",2012-08-15,0.324883153845576,0.429786053261853,-0.12536832690239,-0.12536832690239,2012
"9",2012-09-15,0.494443637327182,0.527514176626828,-0.117685422301292,-0.117685422301292,2012
"10",2012-10-15,0.24696599941206,0.478300496818593,-0.150853663682938,-0.150853663682938,2012
"11",2012-11-15,0.364067569807582,0.357707607637332,-0.263241320848465,-0.263241320848465,2012
"12",2012-12-15,0.515531174978978,0.525502486267166,-0.0193849466741085,-0.0193849466741085,2012
"13",2013-01-15,0.415623739215118,0.273344988704146,-0.249909654259682,-0.249909654259682,2013
"14",2013-02-15,0.459452951175114,0.389717677526041,-0.194827705621719,-0.194827705621719,2013
"15",2013-03-15,0.374907111148607,0.539722114780668,-0.0735972970724105,-0.0735972970724105,2013
"16",2013-04-15,0.466756745861552,0.44408987335749,-0.439513832330704,-0.439513832330704,2013
"17",2013-05-15,0.44845020612682,0.489327037872786,-0.0263643953949213,-0.0263643953949213,2013
"18",2013-06-15,0.561921537987694,0.400851637758329,-0.127188622951508,-0.127188622951508,2013
"19",2013-07-15,0.516599720393265,0.492535099411664,-0.122996494174004,-0.122996494174004,2013
"20",2013-08-15,0.558641908044622,0.473458758643561,-0.102758795022964,-0.102758795022964,2013
"21",2013-09-15,0.513911100919277,0.589917712518543,-0.0655499398708344,-0.0655499398708344,2013
"22",2013-10-15,0.700598732470315,0.545433815630853,-0.072127804160118,-0.072127804160118,2013
"23",2013-11-15,0.723287354193059,0.589212741807435,-0.216686204075813,-0.216686204075813,2013
"24",2013-12-15,0.634352520758028,0.54273740830877,-0.127959311008453,-0.127959311008453,2013
"25",2014-01-15,0.582867045420478,0.732349381758478,-0.0325486697256564,-0.0325486697256564,2014
"26",2014-02-15,0.511006874043217,0.758513248158908,-0.183432921767235,-0.183432921767235,2014
"27",2014-03-15,0.636815661483972,0.671857055417253,0.00167364813387395,0.00167364813387395,2014
"28",2014-04-15,0.645269640799581,0.616441661767207,-0.0791928246617317,-0.0791928246617317,2014
"29",2014-05-15,0.711306325575105,0.538891731999572,-0.102296747267246,-0.102296747267246,2014
"30",2014-06-15,0.707241399430448,0.663189940889814,-0.110013738274574,-0.110013738274574,2014
"31",2014-07-15,0.727716349507747,0.672403656999706,-0.0992527902126312,-0.0992527902126312,2014
"32",2014-08-15,0.817650661323687,0.741843538029301,-0.0704649388790131,-0.0704649388790131,2014
"33",2014-09-15,0.720583555168265,0.738734563643377,-0.132500946521759,-0.132500946521759,2014
"34",2014-10-15,0.844503912448681,0.760307691293075,-0.216277524828911,-0.216277524828911,2014
"35",2014-11-15,0.806840049933316,0.851733913759315,-0.144819796085358,-0.144819796085358,2014
"36",2014-12-15,0.818065091591359,0.754465013634669,0.0254335440695285,0.0254335440695285,2014
"37",2015-01-15,0.737153655972781,0.880014624810177,-0.0506937988102436,-0.0506937988102436,2015
"38",2015-02-15,0.647289497011443,0.841293114138559,-0.297958016395569,-0.297958016395569,2015
"39",2015-03-15,0.639467033983185,0.853925832392764,-0.0907656550407409,-0.0907656550407409,2015
"40",2015-04-15,0.739663853839619,0.76990170523908,-0.258288085460663,-0.258288085460663,2015
"41",2015-05-15,0.645714575200176,0.676385383993778,-0.0899923369288445,-0.0899923369288445,2015
"42",2015-06-15,0.633554932994237,0.664400403812133,-0.0461852326989174,-0.0461852326989174,2015
"43",2015-07-15,0.650025182927368,0.763288765159572,-0.448197335004807,-0.448197335004807,2015
"44",2015-08-15,0.602224601518677,0.669712350485627,-0.176952421665192,-0.176952421665192,2015
"45",2015-09-15,0.692800719395156,0.657142291414904,-0.0722034722566605,-0.0722034722566605,2015
"46",2015-10-15,0.632607167397599,0.671408906370428,-0.300563275814056,-0.300563275814056,2015
"47",2015-11-15,0.577304559291928,0.62304391514198,-0.205419421195984,-0.205419421195984,2015
"48",2015-12-15,0.601458198994893,0.713255701053704,-0.083601713180542,-0.083601713180542,2015
"49",2016-01-15,0.516262877267183,0.653094580504042,-0.15626759827137,-0.15626759827137,2016
"50",2016-02-15,0.636267651075118,0.597723294505711,-0.125453427433968,-0.125453427433968,2016
"51",2016-03-15,0.577037520088782,0.619837115020002,-0.0904573127627373,-0.0904573127627373,2016
"52",2016-04-15,0.62393120344726,0.533793064305565,-0.000776942819356933,-0.000776942819356933,2016
"53",2016-05-15,0.557375742806909,0.652750287767518,-0.22574719786644,-0.22574719786644,2016
"54",2016-06-15,0.550005443905059,0.593734541634715,-0.279105454683304,-0.279105454683304,2016
"55",2016-07-15,0.592220440333111,0.641214195739795,-0.220244124531746,-0.220244124531746,2016
"56",2016-08-15,0.72020646097105,0.574197809396161,-0.360943078994751,-0.360943078994751,2016
"57",2016-09-15,0.736192171361329,0.566352248287626,-0.245472088456154,-0.245472088456154,2016
"58",2016-10-15,0.702429833849405,0.607312339060442,-0.12391846626997,-0.12391846626997,2016
