"","total","crisis","normal"
"ar",1.41550496297011,2.70832759555097,0.773029744863986
"pred_ols",0.975614546702454,1.20660913340081,0.90491937659488
"pred_ms",1.13552712113801,1.82998078142332,0.863875754685286
"pred_qr",0.979161694502122,1.26415463370414,0.888900050301428
"pred_rf",1.13600071607325,2.09210619295269,0.690289215971635
"pred_xgbt",1.17964239309464,2.18229971698725,0.708896301085945
"pred_mrf",0.878230173531946,1.3175054873452,0.71896178439524
"pred_xgbl",0.924132938836166,1.42350296986035,0.738128292766495
"pred_mean",0.875873757014113,1.39032756233624,0.677994366583195
