"","total","crisis","normal"
"ar",1.17362943848174,2.44575444056931,0.712250288242905
"pred_lstm_custom",1.159617616972,2.39792192874435,0.715690052034983
"pred_mean",1.159617616972,2.39792192874435,0.715690052034983
