"","total","crisis","normal"
"ar",0.322824582344094,NA,0.322824582344094
"pred_ols",0.851458021878981,NA,0.851458021878981
"pred_ms",0.8093255446775,NA,0.8093255446775
"pred_qr",0.700126714308066,NA,0.700126714308066
"pred_rf",0.582844867532355,NA,0.582844867532355
"pred_xgbt",0.892587130302986,NA,0.892587130302986
"pred_mrf",0.356930978104818,NA,0.356930978104818
"pred_xgbl",0.41512098686557,NA,0.41512098686557
"pred_mean",0.542382015758545,NA,0.542382015758545
