"","total","crisis","normal"
"ar",1.23194173515526,2.62861537454176,0.706209217994793
"pred_dfm",1.29254947604166,2.77897689504083,0.725943341503204
"pred_mean",1.29254947604166,2.77897689504083,0.725943341503204
