"","total","crisis","normal"
"ar",1.23194173515526,2.62861537454176,0.706209217994793
"pred_dfm_alldata",1.2156715007234,2.44786822530811,0.790430085683839
"pred_mean",1.2156715007234,2.44786822530811,0.790430085683839
