"","total","crisis","normal"
"ar",1.239468519298,2.64632566912773,0.709361832695016
"pred_ols",1.14926255000296,1.99167640217774,0.905968261559008
"pred_mean",1.14926255000296,1.99167640217774,0.905968261559008
