"","total","crisis","normal"
"ar",1.23194173515526,2.62861537454176,0.706209217994793
"pred_dfm_after_pre",1.10173874342201,2.34731473524645,0.63401477839281
"pred_mean",1.10173874342201,2.34731473524645,0.63401477839281
