"","total","crisis","normal"
"ar",0.923528562678087,1.65278325086093,0.424153875374003
"pred_ols",0.320235147876584,0.467867937341444,0.246724521015821
"pred_ms",0.320235147876584,0.467867937341444,0.246724521015821
"pred_qr",0.45963956506531,0.757659396243822,0.285162691248992
"pred_rf",0.676530507562862,1.05854321532786,0.469324399920307
"pred_xgbt",0.787649563692168,1.27843095727819,0.50711946105242
"pred_mrf",0.534450957476173,0.758307060318497,0.426585397929763
"pred_xgbl",0.525040210064584,0.875101727831892,0.316379811456119
"pred_mean",0.369470293371774,0.568199408710203,0.264118965050534
