"","total","crisis","normal"
"ar",1.56108774540127,2.70713985539266,0.827511930065921
"pred_ols",0.931477830643067,0.993869653422955,0.908086318512435
"pred_ms",1.12176547474312,1.12939626549806,1.11901939895641
"pred_qr",0.997141805209064,1.22874865357371,0.899790969626864
"pred_rf",1.26906713649752,2.14770584231968,0.73153883889242
"pred_xgbt",1.23407069891416,2.02851013953135,0.771025613859398
"pred_mrf",0.995926026335161,1.50866627976565,0.729283767375463
"pred_xgbl",0.881784491751101,1.02213136393319,0.825728383813642
"pred_mean",0.880103483442971,1.19617222589917,0.734512763942494
