"","total","crisis","normal"
"ar",0.188213020966224,NA,0.188213020966224
"pred_ols",0.690197413102675,NA,0.690197413102675
"pred_ms",0.96112475426042,NA,0.96112475426042
"pred_qr",0.629041777652881,NA,0.629041777652881
"pred_rf",0.290555333736676,NA,0.290555333736676
"pred_xgbt",0.181620125286173,NA,0.181620125286173
"pred_mrf",0.532956636294104,NA,0.532956636294104
"pred_xgbl",0.324437156482103,NA,0.324437156482103
"pred_mean",0.515704742402147,NA,0.515704742402147
