"","total","crisis","normal"
"ar",1.1880552484484,2.2188871940957,0.391727912603686
"pred_ols",0.955588303164447,1.57293267481343,0.594975813885338
"pred_ms",1.06943343679568,1.78683710980805,0.640064270610811
"pred_qr",1.09524485027722,1.82335668559088,0.662074602348421
"pred_rf",0.979923225194744,1.73281879148259,0.478162587775987
"pred_xgbt",0.958963985267427,1.64971048827808,0.523587117947604
"pred_mrf",0.817114379959028,1.37980762366388,0.474194524044395
"pred_xgbl",0.82021313660436,1.40079472962887,0.459181485458158
"pred_mean",0.857217507052104,1.50043698180793,0.437723443615094
