"","date","true_value","ar","pred_dfm_alldata","pred_dfm_after_pre","pred_dfm_doublepca","pred_ols","pred_ms","pred_qr","pred_rf","pred_xgbt","pred_mrf","pred_mean","year"
"1",2012-01-15,-0.0635364063599614,0.0200526859933434,1.66345909010216,1.27597047331244,1.27597047331244,-0.223286377959504,-0.223286377959504,-0.0660706681352738,-0.198200671362754,-0.15758116823793,-0.0457605858562072,0.36680157635732,2012
"2",2012-02-15,-0.073738372827139,0.0304832862760956,1.64070037101104,1.27336027026738,1.27336027026738,-0.112366072515938,-0.112366072515938,-0.0289755938100555,-0.12327015765457,-0.214036601590091,-0.0694948177044735,0.391879066194969,2012
"3",2012-03-15,0.182024900821876,-0.00499530375583062,1.73335485200601,1.33646553506501,1.33646553506501,0.0272361392528883,0.0272361392528883,-0.00945993723035985,-0.222005228558449,-0.110042081239934,-0.091786250046124,0.447496078174105,2012
"4",2012-04-15,0.0434215571759255,-0.0441536265192975,1.68314708831038,1.22665920522714,1.22665920522714,0.0797892347181453,0.0797892347181453,0.124734295239433,0.0282157124313087,-0.0449878646232841,-0.174746094269942,0.469917779664275,2012
"5",2012-05-15,0.209562648448049,-0.0559816657928002,1.58830604613623,1.23682793886738,1.23682793886738,0.204693083601126,0.204693083601126,0.272602096310625,0.0512804133089414,-0.172815185060048,-0.0623371984359505,0.506675357466312,2012
"6",2012-06-15,0.224519746622853,0.197373351592933,1.63536973607219,1.42729637504749,1.42729637504749,0.170538480201738,0.170538480201738,0.168840100578299,0.0327450236938415,-0.0345459493615243,0.0050318011136633,0.555901158066103,2012
"7",2012-07-15,0.0779531421387004,0.0634645165754412,1.59071877149711,1.39916331514261,1.39916331514261,0.151158456829428,0.151158456829428,0.148534195084332,0.0473503836320647,-0.0494754051828288,-0.0772419713160306,0.528947724184303,2012
"8",2012-08-15,0.0923302829514025,0.231262764985526,1.58743948673754,1.4295336431656,1.4295336431656,0.135032607083605,0.135032607083605,0.113206864816517,-0.156407378754313,-0.172371925392529,-0.0946072581917206,0.489599143301545,2012
"9",2012-09-15,0.306140276063872,0.2464399307452,1.72088023207981,1.58862841693344,1.58862841693344,0.309828090443628,0.309828090443628,0.221652069989722,-0.0116516369039091,-0.027932396884515,-0.0797047460860644,0.624461837438798,2012
"10",2012-10-15,0.210541194127708,0.102650451011152,1.71651764773382,1.42921112005085,1.42921112005085,0.345464850768956,0.345464850768956,0.279459645300598,-0.294593915842202,-0.526170038011763,0.0913903812764248,0.535106184677387,2012
"11",2012-11-15,0.068080410013798,0.113783807120916,1.61296089522868,1.2916446770443,1.2916446770443,0.367184302214544,0.367184302214544,0.310319591208152,-0.302270494404126,-0.334346968509732,-0.0334140625945074,0.507878546605129,2012
"12",2012-12-15,0.261806610908716,0.324889841503171,1.63252845205403,1.51851302042747,1.51851302042747,0.225779641643872,0.225779641643872,0.245314451376505,-0.336421030144137,-0.304992326702826,0.0547376144344365,0.5310836094623,2012
"13",2013-01-15,0.437531017055345,0.233319393813213,1.69506850453112,1.60869930744772,1.60869930744772,0.296709084550588,0.296709084550588,0.274786374025014,-0.170992634728876,-0.0883721039265498,-0.0787845775404805,0.604724705150761,2013
"14",2013-02-15,0.456812156849359,0.0924363811495274,1.64778596573101,1.43351598572503,1.43351598572503,0.32361413620216,0.32361413620216,0.288412363061625,-0.340599541148181,-0.316668961434892,0.0167600777924793,0.534438905317381,2013
"15",2013-03-15,0.481862531638783,0.28114025037254,1.62437948662724,1.48885546017181,1.48885546017181,0.296865925023093,0.296865925023093,0.285034384375197,-0.589454720258073,-0.632565706561705,-0.15532202723264,0.455946020815536,2013
"16",2013-04-15,0.341131866985561,0.458548715297399,1.66868245018171,1.64708494962852,1.64708494962852,0.266403665502097,0.266403665502097,0.416680159295578,-0.133410153799122,-0.227178533075921,0.323331622616913,0.652786975053377,2013
"17",2013-05-15,0.199104790921478,0.48496982946928,1.62915117191715,1.67501209666571,1.67501209666571,0.206565351349212,0.206565351349212,0.229496403257019,-0.143694862313022,-0.352252420042787,0.285043264726722,0.601210939286104,2013
"18",2013-06-15,0.155929195120779,0.514212696070523,1.61585886584035,1.6672712057982,1.6672712057982,0.0622480872487206,0.0622480872487206,0.0582912989325887,-0.0787313395257631,-0.0438750057576753,0.0990946883730729,0.567741899328491,2013
"19",2013-07-15,0.169928304435737,0.415886290688473,1.63406295002189,1.57420885080745,1.57420885080745,0.451968616477748,0.451968616477748,0.581942784878651,-0.173996592455802,-0.176200333311085,0.204838348747113,0.680333565827908,2013
"20",2013-08-15,0.264754010243393,0.268611695303925,1.57570667043048,1.41719944271721,1.41719944271721,0.36940166827244,0.36940166827244,0.356748526999056,0.196808230127417,0.144021243038761,0.285736957209308,0.681358205531592,2013
"21",2013-09-15,0.190808179462483,0.19268054060936,1.60298015223145,1.28019670960389,1.28019670960389,0.585663853189636,0.585663853189636,0.639664593362826,0.110344807573203,0.275295907545889,0.305901732177133,0.74065647983084,2013
"22",2013-10-15,0.276216797887935,0.185404134530457,1.53532191601724,1.28537908102327,1.28537908102327,0.412859856172365,0.412859856172365,0.524483077438492,0.242031301985894,0.136541172773903,0.22136217471824,0.672913057480559,2013
"23",2013-11-15,0.367920543108295,0.278858420500813,1.56298730728128,1.37550256760483,1.37550256760483,0.507004213386398,0.507004213386398,0.570053240778336,0.319983021103194,0.126861190063711,0.268632186688565,0.734836723099728,2013
"24",2013-12-15,0.250460451011613,0.206972049052931,1.55722916005962,1.32807627435426,1.32807627435426,0.483333735106481,0.483333735106481,0.648981630455423,0.163986990987264,0.00821513510567862,0.297856393728011,0.699898814361943,2013
"25",2014-01-15,0.274601634839876,0.291950584689879,1.51091827342821,1.34098074666009,1.34098074666009,0.552545898001976,0.552545898001976,0.692231018984032,0.00593309410844234,0.0677571605161916,0.199858932516596,0.695972418764178,2014
"26",2014-02-15,0.28849649393855,0.383307229342298,1.51503775054861,1.43971378796161,1.43971378796161,0.502232082706353,0.502232082706353,0.610539490915568,0.130984865794404,0.098586082837158,0.294752399200701,0.725976925625819,2014
"27",2014-03-15,0.383720696408609,0.269045436159344,1.49692289624623,1.42298028243368,1.42298028243368,0.531142553387991,0.531142553387991,0.613528384005421,0.133521608381447,0.108885452392895,0.201002686672096,0.718011855482381,2014
"28",2014-04-15,0.420617477490507,0.292327867574396,1.39986377717093,1.37246633071149,1.37246633071149,0.434624501298394,0.434624501298394,0.504111669708815,0.153604526969102,0.123321304848902,0.0494318912421944,0.649390537106635,2014
"29",2014-05-15,0.409795570481848,0.304126675144466,1.42092200273694,1.37888605881132,1.37888605881132,0.538790455098322,0.538790455098322,0.485043371967485,0.315333450566143,0.213108680434227,0.202975511594036,0.719192893902012,2014
"30",2014-06-15,0.347399192143476,0.399353463070061,1.45465868207919,1.42078309192313,1.42078309192313,0.583286915743492,0.583286915743492,0.514307644775987,0.30199407692011,0.22300093060392,0.406466550668515,0.767618655597884,2014
"31",2014-07-15,0.539144551112759,0.437873069277041,1.45026862146658,1.53451937724758,1.53451937724758,0.450918889942597,0.450918889942597,0.35432792239501,0.140087073385507,0.0925799512385552,0.226167992018756,0.692700899431641,2014
"32",2014-08-15,0.494261189869049,0.429137518451062,1.48705940860365,1.51617119106676,1.51617119106676,0.513609611314083,0.513609611314083,0.46498081926091,0.216703590796349,0.092340158238595,0.259306628964367,0.731105801180619,2014
"33",2014-09-15,0.481149705112791,0.366845781416353,1.46133941666472,1.44771844389585,1.44771844389585,0.481813586287295,0.481813586287295,0.560143429969113,0.216875748102362,0.275067899550574,0.229574160649567,0.733562746144736,2014
"34",2014-10-15,0.526981342539979,0.557049996036809,1.48656580094322,1.54729343408241,1.54729343408241,0.623841631167499,0.623841631167499,0.568686667257613,0.29374713850428,0.348293011419142,0.257484795880491,0.810783060500507,2014
"35",2014-11-15,0.513262556583407,0.514250103600497,1.55603055372722,1.58771681328711,1.58771681328711,0.459467167173199,0.459467167173199,0.480442133986684,0.335584948601742,0.273750817841183,0.384111328399916,0.79158752705304,2014
"36",2014-12-15,0.439201166746658,0.511103866923227,1.44444293751463,1.51496850366555,1.51496850366555,0.358802213364368,0.358802213364368,0.405628700966222,0.276331049447344,0.327663230970652,0.34376523197863,0.72726362054859,2014
"37",2015-01-15,0.816393361702428,0.541927792758834,1.53338207530087,1.64096830669214,1.64096830669214,0.42217546589666,0.42217546589666,0.379711738658429,0.347308712468489,0.35720055603917,0.335313208146379,0.786578203976772,2015
"38",2015-02-15,0.973340133127485,0.54264011332947,1.5558646378512,1.67512078326683,1.67512078326683,0.402709141577333,0.402709141577333,0.417229954194229,0.210481839901101,0.131119636292301,0.20533311961963,0.741743226394088,2015
"39",2015-03-15,-0.00457457919674461,0.482924835250695,1.38408980655238,1.30655062658218,1.30655062658218,0.408600632502465,0.408600632502465,0.345202859415559,0.325334278576721,0.326516290156365,0.235097464026896,0.6718381352108,2015
"40",2015-04-15,0.28053948978,0.837383341937394,1.41999267438602,1.5715710006743,1.5715710006743,0.435738488700322,0.435738488700322,0.407645767024445,0.0776194305204914,0.113204423465298,0.10165608043434,0.681637483842203,2015
"41",2015-05-15,0.371868531726375,0.969459756680368,1.57592375181291,1.8661813727087,1.8661813727087,0.5432755954205,0.5432755954205,0.447270110949496,0.395362736896269,0.251255400984453,0.52809974231132,0.890758408801428,2015
"42",2015-06-15,0.325785221415404,0.0273727731208764,1.43230247829449,1.34238978801954,1.34238978801954,0.440224213518647,0.440224213518647,0.382630344527158,0.428179704941469,0.315773712349234,0.380006687067999,0.722680103361859,2015
"43",2015-07-15,0.273521987298966,0.210480746160575,1.29969873984973,1.04458340489555,1.04458340489555,0.254645171310613,0.254645171310613,0.287150492228646,0.406891634604652,0.310412571246153,0.398481445003199,0.589010226149411,2015
"44",2015-08-15,0.476186761079426,0.350240434795187,1.33788843248499,1.25758086010555,1.25758086010555,0.281754346895939,0.281754346895939,0.322294786715079,0.309712645775338,0.21218614733419,0.280879065307599,0.615736832402242,2015
"45",2015-09-15,0.4434260130733,0.355836295169842,1.21220292389572,1.25653194068076,1.25653194068076,0.254766705845192,0.254766705845192,0.205361318067337,0.373193147798901,0.317113828628555,0.306330538903268,0.604088783371743,2015
"46",2015-10-15,0.431098914137003,0.307610135931984,1.2155978457743,1.20223139989493,1.20223139989493,0.304494727082649,0.304494727082649,0.241945425110226,0.372400013919049,0.296188580968384,0.264251248109674,0.600426151981865,2015
"47",2015-11-15,0.346689241636016,0.418789776855205,1.24234370052718,1.25398817795024,1.25398817795024,0.27927028164185,0.27927028164185,0.212889509526926,0.388452424316535,0.278636521045945,0.349662142975854,0.615389024175179,2015
"48",2015-12-15,0.58822484273891,0.469194010061957,1.30647801770975,1.3601099956695,1.3601099956695,0.253976581954724,0.253976581954724,0.168717503536804,0.471322078747694,0.622320535289176,0.320089817910158,0.679677900938003,2015
"49",2016-01-15,0.431930092522661,0.451849581642377,1.18004403951303,1.26431420883237,1.26431420883237,0.356142443249196,0.356142443249196,0.397828248600476,0.383188246594835,0.40647205149038,0.213649792907769,0.64689952036329,2016
"50",2016-02-15,0.421582101516123,0.394158529797906,1.11415138972045,1.24635361812645,1.24635361812645,0.200576802604516,0.200576802604516,0.191763890650065,0.369277905547149,0.35113093894908,0.242964426669379,0.573683265888673,2016
"51",2016-03-15,0.369991415134849,0.515386078106887,1.20629524590461,1.31136060346208,1.31136060346208,0.143034664578003,0.143034664578003,-0.0431940688142329,0.373238775858711,0.317038899644128,0.226977843669091,0.554349692482497,2016
"52",2016-04-15,0.382739170651147,0.504686050573848,1.25399268405577,1.30703771736389,1.30703771736389,0.369881485681093,0.369881485681093,0.274638847739726,0.333208682472491,0.320270640141943,0.223837691122047,0.639976327957993,2016
"53",2016-05-15,0.407344248268949,0.442800379378517,1.27941912262652,1.24029567132469,1.24029567132469,0.349984280058369,0.349984280058369,0.284213344198545,0.358285278354897,0.253687964726042,0.195979057695776,0.616904963374211,2016
"54",2016-06-15,0.398720531288547,0.40596255908878,1.26897928305222,1.23043176333782,1.23043176333782,0.299961109086936,0.299961109086936,0.143036885001462,0.468683576429265,0.385333628067205,0.466671193527967,0.643721145658625,2016
"55",2016-07-15,0.448397061449863,0.392831530853844,1.2718564569468,1.22622715575719,1.22622715575719,0.258449206314293,0.258449206314293,0.226846674604051,0.539530532372185,0.528271327202039,0.451792444746856,0.665294462223877,2016
"56",2016-08-15,0.482270348104239,0.412079327513194,1.25540408274965,1.22493956773028,1.22493956773028,0.211058642851693,0.211058642851693,0.134464934360498,0.375337938219625,0.401850438149097,0.342936277931076,0.597998899174878,2016
"57",2016-09-15,0.383696413228992,0.415652366796373,1.33438957415761,1.1922153171723,1.1922153171723,0.30135127045844,0.30135127045844,0.28252192446709,0.363345811930736,0.368787892028267,0.444421038234177,0.642288824008818,2016
"58",2016-10-15,0.483743451488183,0.443648456489984,1.37162157143677,1.22760346541761,1.22760346541761,0.344373850625957,0.344373850625957,0.404591905160979,0.372277600279878,0.196266437768359,0.410085107612447,0.655421917149507,2016
"59",2016-11-15,0.536358659421408,0.483302034036651,1.40748883828241,1.26441809100236,1.26441809100236,0.616768287694662,0.616768287694662,0.575717819464711,0.400868643203812,0.323080858254867,0.332292849734747,0.755757974037175,2016
"60",2016-12-15,0.573921808631966,0.43469716861718,1.42664787473638,1.22799579076141,1.22799579076141,0.296568421162276,0.296568421162276,0.191548058421687,0.361905623592319,0.390005973512173,0.259333239405018,0.630952132612773,2016
"61",2017-01-15,0.516162457832724,0.460943242843761,1.46322785118524,1.23069221908063,1.23069221908063,0.534735322043247,0.534735322043247,0.597696646017277,0.353197905699113,0.353409775736249,0.357416171110322,0.739533714666218,2017
"62",2017-02-15,0.448615195734557,0.530112242001249,1.51302601773815,1.26857107568072,1.26857107568072,0.620192293264774,0.620192293264774,0.643516518639846,0.379859577003804,0.357648619174571,0.341497686848267,0.779230573032848,2017
"63",2017-03-15,0.77065225634383,0.573885607880407,1.58761012876921,1.36878079107991,1.36878079107991,0.853138614157839,0.853138614157839,0.842292853695385,0.330073682629052,0.373647753090957,0.33553972963674,0.879222550921872,2017
"64",2017-04-15,0.603648158929799,0.553062019334644,1.55852907762472,1.30088909825917,1.30088909825917,0.705984764937825,0.705984764937825,0.651869534979574,0.382179989940599,0.342361727600196,0.484364737401698,0.825894754882308,2017
"65",2017-05-15,0.579781342185172,0.48964563503687,1.54886237556255,1.25481135863899,1.25481135863899,0.677090272472516,0.677090272472516,0.666394339767637,0.410501203558878,0.388192968517024,0.468917008685683,0.81629679536831,2017
"66",2017-06-15,0.61518967962171,0.66480978965166,1.54567551044962,1.38828252467604,1.38828252467604,0.62382409926305,0.62382409926305,0.659053211844521,0.432760795452363,0.333049402906071,0.520442158475346,0.835021591889567,2017
"67",2017-07-15,0.552355010838138,0.681010893505677,1.55487247581107,1.38715965021247,1.38715965021247,0.619531346208399,0.619531346208399,0.597540257100575,0.367076453277404,0.359236363365798,0.520854253271386,0.823662421740885,2017
"68",2017-08-15,0.56385830198246,0.606438871602702,1.54130475341431,1.31502430402047,1.31502430402047,0.701387472757122,0.701387472757122,0.674518942781705,0.410584968195703,0.357294620163891,0.600792157158065,0.846368777252096,2017
"69",2017-09-15,0.531119658062329,0.618342838457429,1.58386744348713,1.33808687949908,1.33808687949908,0.773608765900294,0.773608765900294,0.692751730126659,0.57690466090853,0.571923149741219,0.585148982354746,0.914887473046337,2017
