"","date","true_value","ar","pred_lstm_custom","pred_mean","year"
"1",2012-01-15,0.0480976539677382,0.0375585404813176,-0.0476145446300507,-0.0476145446300507,2012
"2",2012-02-15,-1.15093673726729,-0.0988530277789667,0.00441089924424889,0.00441089924424889,2012
"3",2012-03-15,1.45174768864013,0.152121334729549,-0.00933334045112134,-0.00933334045112134,2012
"4",2012-04-15,-0.992606892500568,-0.0105211667242665,0.046073816716671,0.046073816716671,2012
"5",2012-05-15,0.222798227395487,-0.324436230673319,0.0455794334411621,0.0455794334411621,2012
"6",2012-06-15,0.395837286961178,0.363426725364387,0.144398987293243,0.144398987293243,2012
"7",2012-07-15,-0.0638706163451646,-0.28968431219363,0.308172047138214,0.308172047138214,2012
"8",2012-08-15,-0.7129861788394,0.0335330024780201,0.050467886030674,0.050467886030674,2012
"9",2012-09-15,-0.178285587832617,0.078757458262978,0.459990262985229,0.459990262985229,2012
"10",2012-10-15,-0.860440458095581,-0.0386085732361801,0.193532720208168,0.193532720208168,2012
"11",2012-11-15,1.57968033050943,-0.209199469775129,-0.607119560241699,-0.607119560241699,2012
"12",2012-12-15,-0.864305782141363,-0.074361408570643,0.181691080331802,0.181691080331802,2012
"13",2013-01-15,0.172202434366528,-0.253448555871378,-0.0105536505579948,-0.0105536505579948,2013
"14",2013-02-15,0.163242440815107,0.361227891162392,0.23210996389389,0.23210996389389,2013
"15",2013-03-15,-1.97361656483121,-0.239186406415901,0.348240554332733,0.348240554332733,2013
"16",2013-04-15,1.108487738886,0.0160387103806157,0.184939712285996,0.184939712285996,2013
"17",2013-05-15,0.75005351164634,0.0121183171822826,-0.0170556139200926,-0.0170556139200926,2013
"18",2013-06-15,-0.830871611986714,-0.533716002211047,0.00660876976326109,0.00660876976326109,2013
"19",2013-07-15,0.0808328171333926,0.250083705037352,0.272333413362503,0.272333413362503,2013
"20",2013-08-15,-0.172686637920033,0.165008053118141,0.18550968170166,0.18550968170166,2013
"21",2013-09-15,0.465231865952323,-0.243143985218197,0.116287469863892,0.116287469863892,2013
"22",2013-10-15,0.124145144034056,-0.00792968597354893,-0.0604372918605804,-0.0604372918605804,2013
"23",2013-11-15,-0.151537632512694,-0.0750627715266548,-0.273564487695694,-0.273564487695694,2013
"24",2013-12-15,-0.410318359631392,0.0900247670034981,0.33015176653862,0.33015176653862,2013
"25",2014-01-15,0.48498162831393,0.00531523860558854,-0.370332360267639,-0.370332360267639,2014
"26",2014-02-15,-0.342388315112196,-0.0643744990666516,-0.52679181098938,-0.52679181098938,2014
"27",2014-03-15,1.0494476958113,-0.131612356617332,0.0715548396110535,0.0715548396110535,2014
"28",2014-04-15,0.50658063663012,0.0945261837588351,-0.0735038220882416,-0.0735038220882416,2014
"29",2014-05-15,-0.712256971073015,-0.113721241033512,0.229338929057121,0.229338929057121,2014
"30",2014-06-15,-0.677364059478565,0.237081212843814,0.590329766273498,0.590329766273498,2014
"31",2014-07-15,0.245135761320513,0.106854656630518,-0.102203890681267,-0.102203890681267,2014
"32",2014-08-15,0.0378688067021017,-0.199913022471206,0.351167589426041,0.351167589426041,2014
"33",2014-09-15,0.607001554501034,-0.191338324865229,-0.0322097577154636,-0.0322097577154636,2014
"34",2014-10-15,0.535065864535799,0.0323578234893428,0.657385945320129,0.657385945320129,2014
"35",2014-11-15,0.0242547549349446,-0.0164920073811817,0.0555052459239959,0.0555052459239959,2014
"36",2014-12-15,1.70612296551413,0.122425994565296,0.368639171123505,0.368639171123505,2014
"37",2015-01-15,-0.34966882474586,0.108908664615215,0.355193912982941,0.355193912982941,2015
"38",2015-02-15,-1.54817550967894,-0.0122281291490761,0.105777308344841,0.105777308344841,2015
"39",2015-03-15,3.55602621694079,0.410191260196647,0.305012792348862,0.305012792348862,2015
"40",2015-04-15,-2.07583965703975,-0.096651979927889,0.0323626771569252,0.0323626771569252,2015
"41",2015-05-15,-1.20977610444413,-0.396381500735266,0.0973842963576317,0.0973842963576317,2015
"42",2015-06-15,0.620044489270085,1.01403483780816,-0.0760369077324867,-0.0760369077324867,2015
"43",2015-07-15,-0.360834843455368,-0.617381951565031,-0.00475128460675478,-0.00475128460675478,2015
"44",2015-08-15,0.989034968409506,-0.37998555612831,0.722667038440704,0.722667038440704,2015
"45",2015-09-15,-0.0688755445768363,0.159804237132568,0.2913738489151,0.2913738489151,2015
"46",2015-10-15,-0.688510211577538,-0.121116222611354,-0.0378794930875301,-0.0378794930875301,2015
"47",2015-11-15,-0.42755495860558,0.260649355730972,0.0411830320954323,0.0411830320954323,2015
"48",2015-12-15,0.45621149372502,-0.0309770384272411,-0.0689936801791191,-0.0689936801791191,2015
"49",2016-01-15,-0.564388159288204,-0.204522674304471,0.195048853754997,0.195048853754997,2016
"50",2016-02-15,1.38531367778561,-0.134540596763484,-0.0317283719778061,-0.0317283719778061,2016
"51",2016-03-15,-2.19692438857391,0.10692073760754,0.162437379360199,0.162437379360199,2016
"52",2016-04-15,0.373154809151118,-0.171610041004762,0.173449382185936,0.173449382185936,2016
"53",2016-05-15,-0.130327431108774,0.360440922660782,0.0474574081599712,0.0474574081599712,2016
"54",2016-06-15,0.586100575929239,-0.594476496693394,0.115541055798531,0.115541055798531,2016
"55",2016-07-15,-0.234358789170872,0.0767359181153018,-0.0133323306217789,-0.0133323306217789,2016
"56",2016-08-15,0.240920014331993,-0.0552669629743879,-0.00827201828360556,-0.00827201828360556,2016
"57",2016-09-15,-0.442140914798265,0.122999409495655,-0.021999154239893,-0.021999154239893,2016
