"","total","crisis","normal"
"ar",1.15058241454392,1.84259283371471,0.965614582845735
"pred_lstm_custom",1.18698792121954,1.7801530633885,1.03746856814199
"pred_mean",1.18698792121954,1.7801530633885,1.03746856814199
